1	increasingly close
0	appreciation
1	deliberate
1	differed
0	wanting
0	in satisfactory terms
0	immediate withdrawal
1	growing threat
1	fear
1	will try its best
1	expulsion
1	numerous serious abuses
0	support
1	has heightened the suspicion
0	serious , calm and forward - looking
1	brutal
1	protagonists of a prospective clash of civilizations
1	forced exodus of hundreds of thousands
0	appeals
1	protest
1	is charged
1	admonishing
1	anti - democractic
1	lost their illegitimate interests
1	sets a dangerous precedent
1	the fire is raging at home
1	perils of delusion
1	to deny
1	nobody can feel free
0	fully within the legitimate order
1	once again turn its back
1	calling on
1	against
0	supporting
1	lack of understanding and tolerance
0	thanked
1	subjugate
0	safeguarding
1	used to further his electoral chances
1	it is conducting a war without rules
1	alarming
1	do not agree
1	nations with a terrible history
1	dissatisfaction
1	unjust and discriminatory policies
0	his victory was a triumph against the west and whites
0	extensive support
1	has criticised
1	could trigger a reaction
1	has riled
0	has absolute confidence
0	a recommendation
0	strongly called on
0	wish to influence
1	were intimidated
0	storm to victory
1	club gitmo
0	they should be brought to justice
1	is inhumane
1	crippling recession
1	stretched to the limit
1	injustice suffered
1	because
0	goodwill
0	very great
0	uplift
0	had the advantage for washington of weakening opec
1	has escalated wildly
1	illegal
0	will help spur
1	referred to
1	hotly contested
1	accused
1	trampled over
1	anti - american doctrines
0	have the goal of peace in mind
0	skillfully adapted themselves to the most difficult circumstances
1	have grave doubts
1	raise denmark 's voice
1	meddling
1	wooed
1	feel
1	would be nothing without the chic and prestige conferred by elite u . s . universities
1	demonizing the enemy
0	celebrate
1	confiscate the will
1	such measures
0	came to the support of
0	promote
1	ever more serious
1	has called into question
1	illegitimate
0	could easily fit into a telephone booth
1	warnings
1	came to naught
1	want to avoid
1	more intense
1	could be hobbled
0	very forthcoming
1	barefoot , wearing sandals and in the snow
1	him in so ferocious an image wearing a t - shirt and jogging pants bearing some english letters , baring his teeth and with a glare of hatred in his eyes
0	had urged
0	balmy
0	understanding , cooperation and full support
1	if through him they are able to orient turkey in any way they choose
0	that may be the case
1	an illusion
1	had no respect
1	quick to suppress
0	think
0	wanting
1	the most bizarre twist
1	is not qualified
1	axis of evil
0	hoped
1	reducing their margin of security
1	the world did not always realize how good they were .
1	a great wall of china in the middle east
1	communicative compulsions of dancing to the tunes of evocative sound bytes
0	broader cooperation
1	turned him down
0	significant results
1	used to call
0	we should the use the current to our mutual benefit
1	if the world has to rid itself
1	refused to recognize
0	willing
1	would not be out of necessity
1	nervous
1	ploy
1	must not use double standards
0	to make some bold decisions
1	grieving
1	those who are really behind it all , those who are behind this business , use the imf
1	viciously spoke ill
0	want
0	urging
1	did not adequately
1	bad
0	was a crusader
1	in spite of the good offices
1	after the collapse of all their arguments
0	independent
1	reached boiling point
1	was worried
1	rebuffed
1	hardly
1	questions
1	fraud
1	heavy burden
1	did not show the slightest sympathy , still less the least regret
1	is radically opposed
0	will be asked
0	is reasonable
0	humanly acceptable
1	so vast
1	are worried
0	to the healthy development of sino - us relations
1	such an
0	most cogent argument
1	inhumane nature
1	can and should never be
1	not really popular in
1	criticism
1	reverted
1	tending to express itself outside of any institutional control
1	only got worse
0	has taken a stand in support
0	urged
0	the government continues to uphold the freedom of expression
1	axis of evil
1	fudged
0	preferred
1	no quick fix
1	the same unilateral policy
1	taking care to avoid directly criticizing
0	urged
1	are irritated
1	were characterised by - - among others - - intimidation
1	violated human rights
1	typical texan mentality
1	possible excesses and violations of rights
1	steal this election
0	will want to know
1	described as
1	aggressively
1	criticized
0	comforting sense of personal and national vindication
1	expose the cracks
1	be settled within the un framework
1	disenfranchised
1	faces of evil
0	support
1	despots around the world will know how to exploit
1	is n't exactly clear
0	great
0	expressed goodwill
1	denied
0	constructive and cooperative ties
1	is still taking the cool approach
1	little more than
0	had all thought
0	would seek
1	these fighters in rags , haggard , who were the survivors of weeks of bombing
1	refusal
1	rigged
1	what raises even more questions
1	have denounced
0	hopes
1	unlawful
0	praised
0	not only just
0	have written a page of dignity and honor
1	are extremely concerned
1	should be condemned
0	preferred
1	interfering
1	certain excesses
1	polarisation , tension and incidents of violence and intimidation
1	kamikaze killers
1	desperate
1	threaten
1	no doubt
1	took another swipe
0	fair
0	adopted
0	forefathers
1	betrayed the hopes of his people
0	stressing
1	bad
1	axis of evil
1	danger they pose
0	continues to seek
0	supports
1	strongly denounced
0	a strong turnout favored him
0	improved
1	atmosphere of conflict
0	pledged
1	inhumane
1	violated
1	preposterous
0	the fatherland 's reunification
1	undermining everything
1	have been built specifically to terrorize the population
0	want to ask
0	evenhanded
1	have been accused
0	mutual respect
1	widespread disgust
1	serious criticism was made
0	would be interested
0	had been tipped
0	were honest
1	would not have been a free and fair poll
0	congratulated
1	is harboring deep hatred
1	have been deprived of all their national and human rights
0	want
0	tyrannical tactics are at an end
1	undemocratic
1	public curiosity
0	triumphantly returned to power at the request of his own people
1	overlooked
1	zealots
1	accept
0	achieving social harmony
1	is succeeding
0	an advocate of nations ' right to choose their leaders
1	of course
1	rhetoric of that kind
1	warned
1	degeneration of the democratic process
0	have triumphed
1	harmed
1	despite israel 's provocations
1	military bastions and bases
0	some breathing room
1	do n't trust
0	civilized
1	extremist gang
1	war against terrorism '
1	claims
1	thousands of its supporters denied the vote
1	arbitrary
0	now more people will be able to judge
1	challenging and issuing objections
1	deepened
1	as an opportunity
0	are judged
1	waging a ruthless war against
1	is almost impossible
1	victimizing the lives
0	leadership
0	joyous
0	hopes
0	hard to disagree
1	seriously hindered
1	the evil empire
1	can no longer stand shoulder to shoulder
0	excused
0	will be able
1	big challenge
1	particularly designated
0	a great gift
0	confidence and high esteem
1	prejudged
1	so little information
1	deleted
1	devastating
0	had repeatedly asked
0	has quite a sharp insight
0	strong commitments
1	brought the peace process to a deadlock
1	likely to grow
0	have made a difference
0	dominant
0	hailed
1	systematically subverted
1	preposterous
1	disapproves
1	to refuse
1	not safe
1	way below
1	condemnation
1	were ill - received
1	of course
0	considers
1	has fallen on stones
1	feel
1	is ignoring its commitments
1	backing out
1	mercurial strongman
1	playing with fire
0	his dynamism is an asset
1	give or take a trillion
1	wrote
1	the demonstrations
1	stolen
1	concerns
1	marred by
1	disagree
0	humane
1	cycle
1	did his best to undermine confidence
1	terrorists
1	pays no attention
1	right - wing
0	warm
1	would violate international standards prohibiting cruel , inhuman or degrading treatment
0	making turns in favor of
0	proposals
1	demonstrations against
1	be reproached
1	sent a letter of protest
0	until ex - president carlos menem changed course
1	do not accept
0	are with us
1	simplistic
0	hope
1	refused
1	crush us at all costs
1	view
1	drove the united states into a corner
0	concrete
0	growing amplitude
0	not subject to the get - out - of - jail escape hatches
0	optimistic
1	an axis of evil
1	exaggerated
0	makes sense
1	desperately needs
0	would want
0	can serve as a model
1	have joined the opposition in alleging
1	almost grotesquely
1	inconsistent
0	called for
1	categorically rejecting
1	is it acceptable because
0	value sharing
1	worsening
1	so appalling
0	hopes
1	preventing
1	precipitating the current crisis
0	praised
1	criticized
1	are the targets of suppression
1	angered
1	inhumane
0	favoured
1	refuses to consider
1	disavowed
1	axis of evil theory
0	interest
0	on realistic and just bases
0	must first respect and promote
1	kennels
1	not in the self - interests
1	attacks
0	if not better
1	would not recognize
0	just wanted
1	to criticize
1	needlessly
0	hopes
1	of all places
1	suspect
0	desire
1	created misery
1	are urged
1	baseless charges
1	more sanctions should be imposed
1	pretext
0	failure of
1	rated
1	could become embarrassing
1	disparaging
1	problems remain
1	pretend to be
1	conducting a calculated campaign of intimidation
0	even more competitive
1	held
0	urge
1	rejects
1	only it was a little too early to get excited
1	power at all costs
1	think
1	always likes to dwell on
0	concrete support from
1	has ignored
1	refused
1	catastrophic
1	many problems
0	strong support expressed
1	lacked conclusiveness and were not operational
1	biased
1	friendly faces
1	criticism
1	plight
0	seeks
1	axis of evil
1	had likely deteriorated beyond repair
1	warned
1	virulent
1	rejection
1	accused
1	is not a sure thing
0	with the help of the almighty god
0	opting for
1	steal
0	have considered
0	a veritable media triumph
1	hardest
0	were also satisfied
0	invitation
0	require a careful and mature approach
1	serious
1	harsh
1	single - handedly destroyed
1	unbelievable provocation
1	rigged
1	protesting
1	are against the spirit
1	particularly disturbed
1	desperation of
1	arbitrarily
0	just , legitimate rights
0	congratulation message
1	unfortunately
0	looking radiant
1	so shocking
0	to agree
1	but the alternatives are worse
1	does not support
1	tarnishing the us role
1	rigged and unacceptable
1	whatsoever
1	infuriated
1	get our american colleagues to live up to the obligation
1	a real problem
1	intimidation and violence
1	injustice
0	have called for
0	demands
0	and they will get it
1	no country
1	what is left of the army 's reputation
1	the extent to which this guy 's legal rights are being subjugated to the australian government 's shuttle diplomacy with the us
1	trumped up
1	by fraud
1	are blaming
1	axis of evil
1	plotting
0	interests
1	axis of evil
0	enjoying hygienic and food conditions that were very superior to what they could have known in afghanistan
0	favored
0	right and proper
1	poor
0	transparent , credible , free and fair
1	heightened concern
0	yardstick for progress
0	may have changed
1	very imperfect
0	we should remain calm
1	is being accepted for the present without much complaint
0	a number of useful applications
1	the worst crisis
0	loyal
0	endorsed and supported by
1	incapacity to put crime under control
1	split the motherland
0	ideal , sunny clime
1	groundless plot
1	fears
0	will reaffirm
0	may god be satisfied with him
1	the biggest
1	held hostage
1	express their deep dissatisfaction and firm opposition
0	appealed
1	protest
1	no place in israel can be considered safe
1	poor response
0	legitimate
1	is viewed
1	victorious
0	more clearly
1	islamabad is pretending they do not exist
0	it is reassuring to believe
1	fiasco
1	transmit
1	remained poor
1	can only be paradoxical
1	has not achieved
0	eagerness
1	an implacable force
1	criticized
1	stars and stripes
1	mixed
1	will increase
0	willingness to support
0	need for the palestinian people to regain their freedom and independence
0	gave consent
0	is fully biased to israel
0	continue to close ranks behind
1	so - called
0	exerting every effort possible
1	are only dictated to him
1	in a risk zone
1	phenomenon
1	is not inclined
1	completely ignored
1	some unpalatable measures
1	reactions of repulsion
0	sign of progress
1	threatened
0	major
1	poured all kinds of abusive words
0	the right direction
1	over - financed
1	critical
1	she was playing games
1	countries of special concern
1	seem logical .
1	agitated
1	gross violations
1	rows
1	current extremely perilous situation
0	cooperate
1	terrorist allies
1	axis of evil
1	caused serious damage
0	relieved
0	endorsed
0	free and independent state
1	according to americans , this sort of humanity does not qualify for any of the laws
1	openly denounce
1	not
0	back on track
1	are prepared to accept
1	extra - judicial liquidations
0	good
1	were worried
0	love
1	get away with bad bets
1	utterly
1	stop the circus
0	seems to be
1	coup - plotting
1	are considered
0	became hopeful
1	main cheating
1	accused
0	much fairer
1	denounced
1	allegations
1	opts for brute force
1	very rash
1	illegal
1	wracked by intense violence and intimidation
1	will not be able to take the steps absolutely necessary
1	fall far short of
0	to defend
1	collective disapproval
1	scandalous
1	axis of evil
0	undoubtedly strong and well thought out
1	opposed
0	good guests
1	a national security threat
1	carnage
1	is not a good deal
1	to teach a lesson or two
1	intimidated and beaten
1	inappropriate
1	meddling
0	welcomed
1	mandatory
0	glowing economic success story
1	in particular
0	having success
0	legitimate
0	legitimate
1	absolutely not permitted
1	political disadvantage
0	fairest
1	would be a reluctant financial firefighter
1	were surprised
1	exposed
1	such wishful thinking
0	respect
1	opposed
0	endorsed
1	an excuse to pursue another unilateral offensive
1	drastically
1	not even
1	worst
0	a stunning blow to imperialism
0	urged
0	want
1	claiming
0	thought
1	sounds clumsy
1	bowed to
1	have hotly denied
0	we have dealt a stunning blow to imperialism
1	always above everything else
1	one
1	protection
1	expressed concern
1	freak show
1	most dangerous
0	support for
1	those making the climate worse
0	enjoy
1	complaints
1	put itself in a difficult position
0	respected
1	scared
0	determined
1	is becoming increasingly reckless
1	often must cope without
0	boasted
0	suppress fury
0	are frequently embraced
1	allegations
1	as if not enough
1	accused
1	slammed
1	reliance
0	has been praised
0	had been legitimate
0	promotion
1	to be enemies
1	talk about clueless
1	social explosion
1	it would be madness to hold elections now
1	more sympathetic
1	standing in the way
1	can not be effective
0	had secretly harbored the fantasy
1	no support for
1	spewed out virulent remarks
1	dogma
1	reputation was ruined
1	could object
1	failed to provide any evidence
0	to promote
0	backing
1	dismisses
1	aided and abetted
1	shocking swing
0	affirmed
1	succumbed under the mighty stranglehold
1	alone
1	a power vacuum
0	recognition
0	friendly relations
1	attached little value
1	disapproves
1	wounding palestinians without hesitation
1	the branding
1	this country can not be brought to prosperity
1	threats
1	calling
0	preferable
1	neo - colonialism
1	bad treatment
0	would consider
1	never gave us politicians the right
1	in an utterly disorderly way
1	protests
0	was successful
0	was remarkable
1	deep wounds
0	seeking to mend fences
1	charges
1	declined
0	most open
1	tyrannies
0	abating
1	the world 's biggest exporter
1	imperialism is the source of war
1	turned down
1	a revolving door
0	good health system
1	no right
1	false
1	not committing
1	has refused
1	caustically criticized
1	every oppressive or vindictive israeli action
1	inhumanely
0	the trip of a lifetime
1	damaging to the state 's interests
1	irrelevant
1	front and centre
0	strictly abide
1	grow out of control
0	opening the door
1	the first chance they get
1	impatience
1	severely reduces
1	stolen an election
1	rejected
1	refusing
1	are not going to allow
1	harsh
1	rigged
0	were even more full of praise
1	they could be held responsible
1	willing to starve their people
1	they discredit the usa
1	creating the fertile soil
1	was not delighted with
0	if one prefers
0	hailed the end
1	just empty rhetoric
1	will complain
0	neat stuff
0	is interested
1	has denied
1	ghastly and barbaric
1	to carry out other retaliatory , suppressive , and devastating practices
1	steel cages
1	strongly condemned
1	chavez ' incapacity
0	urging
0	at least they 're coming out with something
1	posturing
1	the further
0	will be even keener
1	insincerely
1	prime targets
0	implicitly encouraged
1	have criticized
1	change to disappointment
0	supported
0	it 's over
1	fear
1	the israeli criminals of war
1	accused
1	the biggest concern
1	the fear
1	could not be said to adequately comply
1	unfair
1	has become tense again
1	punched
1	humiliation
1	have criticized
0	better off
1	the definition of a democratic regime is subjected to double standards
1	lead to questions
0	wants to create
1	will be a monumental tragedy
1	slammed
1	due to those who stand in the way of the settlement
1	drew flak from
0	great
1	if he steals
0	also realistic
1	unfortunately
1	blamed
0	does not turn a blind eye
1	spoke arrogantly , humiliatingly , aggressively
0	free and fair
0	scope for more improvement
1	very serious threat
0	welcomed
1	interference
0	urge
1	very hard line
0	benefited most
1	had hit
0	urged
1	serious
0	promised
0	calls for
1	giving him free rein to arrest at will
1	warned
1	a naive , patently stupid young man who chose the wrong heroes
1	fantasy of a world kingdom
1	does not want to learn
1	to raise the problem
0	strictly abide
1	also too much interference
1	blatant campaign of violence , intimidation and manipulation
1	notwithstanding the labyrinth of constitutional provisions loaded against a free and fair election
0	views itself
1	threatening the world 's peace
1	to deny
0	lending any support
0	will advance positive change
1	than they deserve
1	could n't care less
0	will be quite difficult
1	scares away
1	aim
1	failed to reach agreement
1	so - called
1	lump
1	betrayal
0	best news
0	was confident
1	plight of the palestinians under occupation
1	protests
1	second only to that of a nuclear war
1	british puppet like tsvangirai
0	insisted
1	described
0	the desire
0	seeks
1	big secret
1	by force
1	the same and worse
1	poor
1	criticized
1	the failure to discuss
1	seeking revenge
1	prejudices
1	use the situation to gain the upper hand
1	unpleasant
1	taking issue with
0	lived up to its promises
1	sitting on the fence
0	recognition of
1	power sharing
0	could hardly hide his excitement
1	refused to allow
0	could benefit
0	appreciates
0	friends
0	unite against the enemy
1	acts of violence against innocent civilians
1	had expressed doubt
1	no small number of critical shots
1	duress
1	risked the full weight of the law
1	denied
0	independence
0	insisted
1	pretence of a vicious war
1	with their own agenda against
1	was substantial concern
0	has expressed the wish
1	disqualified president
1	not done anything
0	disintegrate
1	criticism
1	do n't want
1	it would have avoided this problem
0	chavez a friend and his closest political ally
0	proactive approach
0	want
1	numerous and profound irregularities
1	allegations
1	would not like
1	peaceful protests
1	no protection
0	as a guarantee of stability
1	interfere
0	invited
1	axis of evil
0	nostalgia
1	will be forced to introduce
0	great advantage
1	dictate
1	resulted in many people being killed or tortured that did n't need to be
0	appreciated
0	greatly improved
0	has been efficient enough
1	non - negotiable
1	ambiguous
0	supremacy of
1	issued a statement denouncing
0	bilateral goodwill
1	drove the imf even further away
1	paralyzed
1	gave much food for thought
0	recognized
1	crises
1	are concerned
1	systematic campaign of violence and intimidation
1	took such a concerted stance critical
0	vast
0	meet with a total failure
0	legitimate national rights
1	appeared
0	will do its utmost
1	expansionist policies
1	could not help but feel
1	debatable
1	an unjust one
1	troublemaker
0	appears to have opted for solidarity in support of
1	thought
1	imposing constraints
1	went down the drain
1	inhumane
1	only hints at his inclinations to gain more power
1	who were deprived of the minimum political and human rights
0	strategic importance
0	successfully
1	frustrated
1	the head of an empire of evil
0	we also owe those in uniform the resources they need to maintain a very high state of readiness
1	no one we know to have planned such deeds will escape
0	really cleaning up
0	free and fair
1	ever - increasing us influence
1	nobody cares
1	lost the game
0	all join in
1	his hands would be empty
1	human rights violations
1	turned the world into a single front
0	as soon as possible
1	is advocating
1	turn it again into an irritant
1	cried
1	axis of evil
1	hostility
1	condemn
0	calls for
1	blamed
0	everyday life will get back to normal
0	imperative for harmonious society
0	wish
1	systematic campaign of violence and intimidation
1	to condemn
1	swift criticism from
0	plans
1	two forms of terrorism fuel each other
1	criticism over
1	could bring about a confrontation for power
1	irritate
1	are not happy
1	access of evil
0	begin to support
1	befuddled
1	supposedly
0	remarkable
1	challenged
1	accusations
1	also thought it hard to agree
1	did not support
1	unilateral
1	would not accept
1	opposition
1	unlawful combatants
1	rising chinese threat
1	felt
0	has struck friendships
1	intended
1	willing
1	it will ring with hypocrisy
1	are even less happy
1	vote rigging
1	you face a catastrophe
1	outrages
0	popular support
0	would like
1	not profitable but costly
1	flopped completely
0	seek more cooperation opportunities
0	is very good
0	chavez was right
1	very different
1	bias against
1	gratuitously destructive
1	remarks calling
0	to set priorities
1	embarrassed
1	running rampant
1	injustice can not last long
0	have sought
1	does not follow
0	should be opportunities
1	more are on the way
0	admittedly
1	nonsense
1	quit its moves to obstruct a fair middle east settlement
1	everything
1	is upset
1	not in its favor
1	blabbing
0	can be stabilized
1	harsh
0	victory of democracy
1	troublemaking
0	desire
1	vicious
1	unnecessary
1	such a mindset will impair
1	pent - up opposition
1	accusing
0	is favored
1	rejection
1	unacceptable
1	violence
1	charging
0	support
0	hopes
0	to cut costs
1	put an end
1	most ludicrous
1	have direct influence
0	or even eliminated
1	jeopardizing
1	defeated
1	the nation most likely to suffer the impact
1	breeds insecurity
0	has been somehow respected
1	subsequently denied
1	back down
1	twists and turns
1	prisoners are getting coddled
1	disapprove
0	understanding and support
0	legitimate
1	turns a blind eye
1	laid the blame
1	did not exactly cover himself in glory
0	decisive influence
1	condemns
1	imperialist war maniacs
0	said smiling
0	cooperate
1	clear and do not need further clarification or explanation
1	gone off his rocker
0	pleasure displayed
1	quality of knowingness
1	charging
1	violation of the palestinian people 's human rights
0	would also support
0	flawlessly
1	perpetrates spiteful conduct of all kinds worldwide
1	has been accused
1	crush
0	pressure
0	free and fair
0	unlike the cold war , is rid of the north - south confrontation
0	was very strong about this
0	moments of sheer exhilaration
0	the world 's sole superpower
1	would not support
1	degrade the human condition
1	membership in the axis of evil ,
1	fears
0	pleases
1	refusing
1	one common denominator
0	want
1	forms a wretched background
1	have been divested of many of their basis rights
1	meddling
0	was quick to give assurances
1	left has compounded anti - americanism into dogma
0	repeatedly suggested
0	will come to realize
1	upped the intensity
1	are so hated
1	centered
0	favored
1	are completely untrue
1	of all things
1	observed ironically
0	acceptable
0	should welcome
1	repeated denunciations
0	urged
0	ever firmer
1	likewise thwarted
1	that axis of evil statement
1	an even worse situation
0	most importantly constructive and positive
1	can not accept
1	is considered
1	ca n't help but wonder
0	maintains the commonwealth 's credibility
1	baby - faced
0	really
1	would not recognize
1	prejudging
1	vengeance
1	fraud
0	still going strong
1	staged
1	constantly changing
1	these people are committed terrorists
1	could not be hollowed out
1	avoid the need for it
1	the concerns
1	easily qualify as repressive and violating human rights
1	unilateral
1	opposition
1	should be viewed in its true perspective
1	mere positioning
1	are waiting anxiously
1	was seen
1	adverse effects
1	an aberration that goes against mankind
1	voiced concern
1	killing of a large number of innocent civilians
1	enormous
0	urging
1	have denied
1	such pessimism
1	criticized
1	when it suits him
1	worse criticism and rejection
1	enormous implications
1	discontent was running high
0	can at best
0	thank
0	finally started tumbling down
1	abuse of history
1	not a fair election
0	can be confident in the knowledge
1	stalemate
1	get out ! .
0	thanked
1	fierce opposition
1	hostility to
1	trying to hide
1	evil empire
0	were singing and dancing to celebrate
1	bitter experience
1	playing soccer with their heads
1	criticisms
1	in doubt
1	tries to play the role of a world policeman
1	went so far
0	called for
1	shocked
1	open defiance
0	implicitly asking
0	democratic
1	is to permit decay
0	would like
1	wrong
0	reassurances
1	not only above
1	accuses
1	american pressure
1	tactless actions
1	media conspiracy
1	pretext
1	spoke out against
0	many thousand generously funded
1	not going to remain silent
1	disrespect of advice
1	irresponsible
0	peaceful settlement
0	believes
0	damned proud
1	destroy
1	provoking
1	however
1	it is not possible to rule out the risk of a breakdown
1	can not be considered as substantially free and fair
1	succeeded in defeating
0	has brought in three francs
1	to put it mildly
1	picking a quarrel
0	rightly considers
1	was it only the wish of socialist propaganda in those words
1	break promises
1	they stand with empty pockets and their hands empty , out toward alberta
0	legitimate
1	alienated
1	what political objectives might be driving
1	years behind
1	there is no alternative to it but conflict , isolation , nationalism , and ultimately war
1	not satellites
1	a little uneasy
1	to use constitutional methods against chavez
1	injustice
1	botched coup
0	wo n't be sacrificed
0	defend the rights of his homeland and people against
0	is not sufficient from the viewpoint of economic efficiency
1	contrary opinions
1	state of stagnation
1	was meant to punish
0	bodes well
1	criticisms
0	seeks
0	i will have won
0	bold and fair
1	would improve
1	actually went far enough
0	recommendation
0	endorse
1	refusal to respond
1	doubtful
0	good government
1	nothing new
1	far more bares bones
1	their confusion of ends and means
1	just to gain popularity
0	support
1	forgot all principles and role in defending justice , and international legitimacy
0	want
0	venezuela 's constitutional president
1	in admirable harmony
0	is about to call on
0	relatively mild
1	is taking the risk
1	did not want to give up
0	confidence
1	labeling
0	would like to tell
1	the difficulties of even
0	jubilant
1	will have sown the seed
1	marred
1	mistrust
0	unconditionally
1	had been tainted by months of political violence and intimidation , last - minute changes to electoral laws , and the disenfranchisement of tens of thousands of voters in harare
1	premeditated massacres
0	extra vigil
0	in a statement appeals
0	i will have won
1	expresses the concern
1	extensive protest
0	pushed
1	accused
0	pent - up demand
1	ensure instability or militancy
0	support of
0	as close as
1	refuses to recognize
1	had nothing to do
1	blinding eyeglasses , masks incapacitating the mouth and nose , ear - splitting ear phones
1	compliant
1	spitting incident or threat
1	cling obstinately
1	merely speaks
1	completely isolated
1	simplistic
0	should stop
1	pretending to forget
0	lacks
1	accusing
1	sacrifice
0	committing themselves to peace
0	very strong sense
0	transparent
1	a warning
1	without trying to maneuver , place obstacles , or set impossible conditions
1	which is beyond bush 's imagination
0	surged
1	its selfishness
1	facts are incorrect
1	it has not kept its promises
1	thwarted
1	concern has spread
0	wants to push ahead
0	competent and scrupulously honest
1	now is not the right moment
1	opprobrium
1	is accusing
1	barbarism
1	deny
1	is obsolete
1	to deny them an appeal before court of law
1	totally biased
0	sided
1	against all hope
1	exactly the opposite
1	conceded
1	refused
1	retrogression
0	will
1	got out of hand
0	stays true
1	demanded heavy expenditure
1	not satisfactory
1	humiliates
0	continue to strengthen
1	the warnings
1	despite overwhelming evidence of voter intimidation and manipulation of polls
1	a lot of negative points
0	peace and stability of the world
0	competitiveness
1	the only way to peace
1	had become one of the sides of the axis of evil
0	insufficient guarantees in themselves
1	uncomfortable meeting
1	problems as being unsolvable
0	appeared to go well
1	angrily rejected
1	we shall not retreat
0	a hometown favourite
1	not regular patients
1	would not accept
1	are wondering
1	rejected
1	feel
1	heavily damaged
1	loaded against him from start to finish
1	evade its responsibility
1	the protests
1	remain a risky enterprise
1	as good as his word
0	the money well spent
1	at the expense
1	can never remove the shackles of repression
1	in turn
0	support
1	publicity stunt
0	upgrade its competitiveness
0	hoped
1	evil
0	will bear witness
1	suffers
1	unlimited capabilities
1	distortion of reality
1	be condemned by
1	declined
1	has rejected
1	had caused the demise
0	very constructive
1	all these are eyesores
1	not prepared
1	there was a lot of fear and tension
1	are getting coddled
1	acting arbitrarily
0	humane , legal , and proper
1	rendered worthless
1	what begins to happen when we hate our friends
0	calling for respect
1	find ourselves unable to endorse
1	pinned the tag
1	forever
0	go into the streets en masse and defend and support
0	entirely successful
0	upholder of justice
0	wanted
1	sustained government - orchestrated campaign of intimidation and violence
1	has taken a negative stand
1	walked on too many toes
1	the guilt or otherwise
0	urged
1	out of fear for their own power
1	very simplistic
1	to washington 's eternal discredit
1	blame
0	should forge unity
1	dedicate themselves to lamenting
1	threats by
1	are nonetheless concerned
0	formation of good neighborly field
1	would care very little
0	support
1	badly shaking ( their ) faith in
1	possibly even endanger
1	is a telling example of a new - and perhaps risky - approach
1	reality that is much worse than war
0	should welcome the fact
1	had not been willing
1	american background
0	continues to call for
0	a road to peaceful coexistence
0	his goal
1	it had all been in vain
1	obsolete
1	alarm
0	the political strong man
0	blessed
0	total disengagement
1	strongly condemn
1	fundamentally flawed
0	contributed greatly to the success
0	was more than confident
1	issuing a letter of objection
1	beyond the reach of any legal regime
1	promote instability
1	suspected
0	regarded
1	will have all sorts of misgivings
0	the civilized world .
0	may all hope
1	his mdc lot
1	massively rigged
0	constructive and cooperative relationship
1	dump
1	very concerned
0	testimony of the confidence and high esteem
0	encouraged
0	nothing that threatened the integrity
0	had planned
0	peacefully
1	inhumane and degrading
0	support
1	going to the dogs
0	seeks
1	pure fiction
1	very large
1	if one goes by the us logic , only the us spy plane is permitted to spy at other people 's doorsteps
1	islam is not alone targeted
0	country of enormous potential
1	criticizes
0	would stabilize
1	most widespread protest
1	to exchange harsh words
1	concerns
1	instability
1	still assist terrorists
0	wants
1	turns a blind eye
1	will not
1	hurdles in the realization of their vested interests
1	will die
1	gone farther and farther
0	people who love freedom
1	territorial ambition
1	worse still , that they do n't care
1	opposed
1	reminded
1	opposition
0	asked
1	complaints of
1	warning
1	have taken a disastrous toll
0	have been same ( consistent )
1	disagree
1	lost their lives
0	would have a better idea if
1	concern
0	encourage
1	scenes of destruction
0	appreciated
0	hope
0	treated well
1	threatening long - held human rights principles
0	aimed at solving the issue
0	hopes
1	do n't want
1	gravity
0	if rummy booked these tough guys into a motel 6 , they 'd complain that there 's no room service
1	does not conform
1	warning
1	was annoyed
1	quite a problem
1	blamed
1	worsen
1	stunned and wondering
0	been approved
0	seeking
1	failed experiences
1	the objections
0	fair settlement
1	concerns
1	were fears
0	frantically making efforts
1	complained
1	pretended
0	proud
1	axis of evil dogma
1	was supposed to do by virtue of his post
0	better ways
0	feel
0	left no avenue unexplored
1	shortcomings
0	praised
0	would like
1	how capricious
1	irreversible
1	and worse than anything , it is an insult to the iranian nation
0	are eager
0	cooperation
1	has no moral excuse for shooting people merely demanding a new constitution
0	an expression of a higher form of justice
1	horrible attacks
1	no matter how long sharon humiliates arab dignity
1	alleged rights violations
0	treated with respect
1	ignored
1	unrealistic
1	world 's most prominent self - styled palestinian refugee
1	this is a question of
1	loved
1	do n't need the kind of politician brian tobin had become
0	proudly exercise
0	supported
1	a decade of dramatic economic decline
1	arrogance
1	this enormous difference is not enough
1	is running so scared
1	regretted
1	hope
1	would never readily agree
1	the us imperialist war maniacs ' conspiracy
1	fears
1	disapprove
1	deep unpopularity
1	growing unrest
1	is critical
1	wantonly infringing
1	critical opinions
0	advocates of human rights
1	the doubts
1	weakening
1	is merely to entertain
1	has long accused
1	opposition
1	hostile reception
1	are feeling
1	badly
1	condemned
0	then
0	abided by calm and cease - fire
1	the rioting
0	solidarity
1	tougher policy against
1	harsh treatment of its own citizens
1	complete and blind bias toward israel
1	is insisting
0	good treatment
1	axis of evil
1	will put up with
1	flawed
0	expressed his hope
1	could cause serious damage
1	he is an australian citizen , and australia is not the 51st state of america
1	aggressively
0	sought to project itself
1	factually inaccurate
0	extensively welcomed
1	the world has heated up a notch
1	believe
